LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2018-2019 Pass Rate,2019-2020 Pass Rate,2020-2021 Pass Rate,2018-2019 Adv Pass Rate,2019-2020 Adv Pass Rate,2020-2021 Adv Pass Rate,address,latitude,longitude,geoid
SCH,123.0,Richmond City,290.0,Henry Marsh III Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,55,,76,11,,21,Henry Marsh III Elementary Richmond City,37.5345861,-77.4111919,5102670
SCH,123.0,Richmond City,1640.0,J.B. Fisher Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,51,,20,9,,0,J.B. Fisher Elementary Richmond City,37.5463699,-77.5828071,5102670
SCH,123.0,Richmond City,1710.0,J.L. Francis Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,54,,17,3,,6,J.L. Francis Elementary Richmond City,37.4769823,-77.4892208,5102670
SCH,123.0,Richmond City,600.0,John B. Cary Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,67,,29,14,,14,John B. Cary Elementary Richmond City,37.5484418,-77.4824759,5102670
SCH,123.0,Richmond City,3106.0,Linwood Holton Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,72,,60,19,,0,Linwood Holton Elementary Richmond City,37.5853441,-77.4613234,5102670
SCH,123.0,Richmond City,580.0,Mary Munford Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,88,,44,34,,0,Mary Munford Elementary Richmond City,37.5643659,-77.4995026,5102670
SCH,123.0,Richmond City,3107.0,Miles Jones Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,47,,19,8,,14,Miles Jones Elementary Richmond City,37.5058782,-77.512901,5102670
SCH,123.0,Richmond City,330.0,Oak Grove/Bellemeade Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,37,,25,10,,8,Oak Grove/Bellemeade Elementary Richmond City,37.496711,-77.4421393,5102670
SCH,123.0,Richmond City,130.0,Overby-Sheppard Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,53,,10,10,,0,Overby-Sheppard Elementary Richmond City,37.5649733,-77.4247083,5102670
SCH,123.0,Richmond City,3119.0,Patrick Henry School Of Science And Arts,Elem,KG,5.0,English: Reading,Gr 3,English Reading,70,,24,13,,0,Patrick Henry School Of Science And Arts Richmond City,37.5162287,-77.4698601,5102670
SCH,123.0,Richmond City,1480.0,Southampton Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,39,,45,3,,18,Southampton Elementary Richmond City,37.5441281,-77.5340858,5102670
SCH,123.0,Richmond City,210.0,Swansboro Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,42,,22,0,,0,Swansboro Elementary Richmond City,37.5108606,-77.4665671,5102670
SCH,123.0,Richmond City,660.0,Westover Hills Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,56,,5,8,,0,Westover Hills Elementary Richmond City,37.5214698,-77.4925384,5102670
SCH,123.0,Richmond City,200.0,William Fox Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,73,,29,21,,0,William Fox Elementary Richmond City,37.5543955,-77.4680355,5102670
SCH,123.0,Richmond City,650.0,Woodville Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,28,,38,6,,15,Woodville Elementary Richmond City,37.5459219,-77.4014928,5102670
SCH,79.0,Richmond County,20.0,Richmond County Elementary,Elem,KG,7.0,English: Reading,Gr 3,English Reading,78,,54,20,,10,Richmond County Elementary Richmond County,37.9456074,-76.7446515,5102670
SCH,124.0,Roanoke City,20.0,Crystal Spring Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,97,,89,37,,22,Crystal Spring Elementary Roanoke City,37.2445665,-79.9522061,5102670
SCH,124.0,Roanoke City,410.0,Fairview Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,47,,46,8,,3,Fairview Elementary Roanoke City,37.285381,-79.996059,5102670
SCH,124.0,Roanoke City,50.0,Fallon Park Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,51,,46,13,,7,Fallon Park Elementary Roanoke City,37.2744704,-79.9158595,5102670
SCH,124.0,Roanoke City,380.0,Fishburn Park Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,78,,72,24,,8,Fishburn Park Elementary Roanoke City,37.2480676,-79.9721602,5102670
SCH,124.0,Roanoke City,300.0,Garden City Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,64,,42,16,,8,Garden City Elementary Roanoke City,37.2280303,-79.9291803,5102670
SCH,124.0,Roanoke City,310.0,Grandin Court Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,94,,85,41,,26,Grandin Court Elementary Roanoke City,37.2460203,-79.9913164,5102670
SCH,124.0,Roanoke City,110.0,Highland Park Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,64,,57,18,,4,Highland Park Elementary Roanoke City,37.2630491,-79.9505802,5102670
SCH,124.0,Roanoke City,420.0,Hurt Park Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,43,,37,6,,10,Hurt Park Elementary Roanoke City,37.2760175,-79.9660411,5102670
SCH,124.0,Roanoke City,340.0,Lincoln Terrace Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,38,,29,11,,2,Lincoln Terrace Elementary Roanoke City,37.2883874,-79.9452181,5102670
SCH,124.0,Roanoke City,370.0,Monterey Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,76,,52,14,,3,Monterey Elementary Roanoke City,37.3187681,-79.9355511,5102670
SCH,124.0,Roanoke City,60.0,Morningside Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,60,,46,6,,3,Morningside Elementary Roanoke City,37.2608279,-79.921404,5102670
SCH,124.0,Roanoke City,240.0,Preston Park Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,62,,47,12,,0,Preston Park Elementary Roanoke City,37.3126335,-79.9472961,5102670
SCH,124.0,Roanoke City,220.0,Roanoke Academy For Mathematics & Science Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,55,,32,8,,5,Roanoke Academy For Mathematics & Science Elementary Roanoke City,37.2935486,-79.9667434,5102670
SCH,124.0,Roanoke City,320.0,Round Hill Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,60,,33,6,,3,Round Hill Elementary Roanoke City,37.297631,-79.9557242,5102670
SCH,124.0,Roanoke City,70.0,Virginia Heights Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,82,,60,24,,14,Virginia Heights Elementary Roanoke City,37.2662785,-79.9768207,5102670
SCH,124.0,Roanoke City,90.0,Wasena Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,50,19,,0,Wasena Elementary Roanoke City,37.2584594,-79.9681856,5102670
SCH,124.0,Roanoke City,350.0,Westside Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,58,,19,10,,3,Westside Elementary Roanoke City,37.3008332,-79.9954509,5102670
SCH,80.0,Roanoke County,420.0,Back Creek Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,74,,82,16,,9,Back Creek Elementary Roanoke County,37.1995588,-80.0724631,5102670
SCH,80.0,Roanoke County,752.0,Bonsack Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,82,,92,23,,21,Bonsack Elementary Roanoke County,37.3316865,-79.8819376,5102710
SCH,80.0,Roanoke County,180.0,Burlington Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,71,,68,14,,6,Burlington Elementary Roanoke County,37.3436508,-79.9612121,5102710
SCH,80.0,Roanoke County,560.0,Cave Spring Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,93,,79,31,,16,Cave Spring Elementary Roanoke County,37.2133667,-80.01681,5102760
SCH,80.0,Roanoke County,330.0,Clearbrook Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,82,,67,20,,22,Clearbrook Elementary Roanoke County,37.2035103,-79.9514612,5102820
SCH,80.0,Roanoke County,40.0,Fort Lewis Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,81,,83,33,,23,Fort Lewis Elementary Roanoke County,37.2818698,-80.1133834,5102820
SCH,80.0,Roanoke County,650.0,Glen Cove Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,87,,75,24,,9,Glen Cove Elementary Roanoke County,37.3204677,-80.020107,5102820
SCH,80.0,Roanoke County,490.0,Glenvar Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,68,,56,15,,12,Glenvar Elementary Roanoke County,37.2795871,-80.1376837,5102820
SCH,80.0,Roanoke County,600.0,Green Valley Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,78,,65,21,,16,Green Valley Elementary Roanoke County,37.2312238,-79.9881548,5102820
SCH,80.0,Roanoke County,540.0,Herman L. Horn Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,69,,62,12,,4,Herman L. Horn Elementary Roanoke County,37.283066,-79.88272,5102820
SCH,80.0,Roanoke County,530.0,Mason's Cove Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,71,,76,32,,18,Mason's Cove Elementary Roanoke County,37.3651922,-80.0608458,5102850
SCH,80.0,Roanoke County,290.0,Mount Pleasant Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,61,24,,2,Mount Pleasant Elementary Roanoke County,37.2369261,-79.9065901,5102850
SCH,80.0,Roanoke County,500.0,Mountain View Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,77,,61,14,,13,Mountain View Elementary Roanoke County,37.3349442,-79.9362338,5102850
SCH,80.0,Roanoke County,480.0,Oak Grove Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,79,,71,23,,15,Oak Grove Elementary Roanoke County,37.2462332,-80.0340702,5102850
SCH,80.0,Roanoke County,50.0,Penn Forest Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,94,,92,31,,25,Penn Forest Elementary Roanoke County,37.2036626,-79.9992899,5102880
SCH,80.0,Roanoke County,60.0,W.E. Cundiff Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,85,,66,24,,10,W.E. Cundiff Elementary Roanoke County,37.2746144,-79.8789357,5102880
SCH,81.0,Rockbridge County,650.0,Central Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,73,,62,15,,3,Central Elementary Rockbridge County,37.7811922,-79.4345716,5102880
SCH,81.0,Rockbridge County,150.0,Fairfield Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,70,,42,10,,13,Fairfield Elementary Rockbridge County,37.8771562,-79.2937792,5102880
SCH,81.0,Rockbridge County,340.0,Mountain View Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,95,,88,30,,13,Mountain View Elementary Rockbridge County,37.7819404,-79.3565597,5102880
SCH,81.0,Rockbridge County,641.0,Natural Bridge Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,67,,50,17,,0,Natural Bridge Elementary Rockbridge County,37.6202946,-79.499265,5102910
SCH,82.0,Rockingham County,861.0,Cub Run Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,57,,42,7,,3,Cub Run Elementary Rockingham County,38.3640604,-78.7720452,5102910
SCH,82.0,Rockingham County,400.0,Elkton Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,76,,55,19,,2,Elkton Elementary Rockingham County,38.4107869,-78.6225678,5102910
SCH,82.0,Rockingham County,940.0,Fulks Run Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,41,,50,11,,0,Fulks Run Elementary Rockingham County,38.657505,-78.9003753,5102910
SCH,82.0,Rockingham County,1071.0,John C. Myers Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,59,,51,5,,7,John C. Myers Elementary Rockingham County,38.6130212,-78.8063669,5102940
SCH,82.0,Rockingham County,970.0,John W. Wayland Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,79,,57,25,,7,John W. Wayland Elementary Rockingham County,38.3972515,-78.959758,5102940
SCH,82.0,Rockingham County,500.0,Lacey Spring Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,72,,48,18,,3,Lacey Spring Elementary Rockingham County,38.541399,-78.772552,5102940
SCH,82.0,Rockingham County,360.0,Linville-Edom Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,43,16,,5,Linville-Edom Elementary Rockingham County,38.5217895,-78.8488769,5102940
SCH,82.0,Rockingham County,600.0,McGaheysville Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,72,,61,15,,0,McGaheysville Elementary Rockingham County,38.3713037,-78.7357941,5102940
SCH,82.0,Rockingham County,520.0,Mountain View Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,69,,42,12,,4,Mountain View Elementary Rockingham County,38.4545963,-78.9157254,5102940
SCH,82.0,Rockingham County,920.0,Ottobine Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,65,,44,10,,4,Ottobine Elementary Rockingham County,38.4367153,-79.0443184,5102940
SCH,82.0,Rockingham County,1073.0,Peak View Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,67,,49,23,,1,Peak View Elementary Rockingham County,38.3725178,-78.8009381,5102940
SCH,82.0,Rockingham County,10.0,Plains Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,56,,45,11,,4,Plains Elementary Rockingham County,38.6276304,-78.7735654,5102940
SCH,82.0,Rockingham County,950.0,Pleasant Valley Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,76,,45,18,,0,Pleasant Valley Elementary Rockingham County,38.4023495,-78.9043356,5102940
SCH,82.0,Rockingham County,390.0,River Bend Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,66,,56,9,,5,River Bend Elementary Rockingham County,38.3982327,-78.6555648,5102980
SCH,82.0,Rockingham County,830.0,South River Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,65,,59,12,,9,South River Elementary Rockingham County,38.2795363,-78.8212442,5102980
SCH,83.0,Russell County,580.0,Belfast Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,100,,94,24,,13,Belfast Elementary Russell County,36.9789047,-81.8671722,5103000
SCH,83.0,Russell County,792.0,Castlewood Elementary,Elem,1,7.0,English: Reading,Gr 3,English Reading,68,,50,13,,6,Castlewood Elementary Russell County,36.8711519,-82.2960654,5103000
SCH,83.0,Russell County,890.0,Honaker Elementary,Elem,PK,7.0,English: Reading,Gr 3,English Reading,76,,80,16,,10,Honaker Elementary Russell County,37.0200388,-81.9461423,5103000
SCH,83.0,Russell County,410.0,Lebanon Elementary,Elem,2,4.0,English: Reading,Gr 3,English Reading,76,,74,15,,12,Lebanon Elementary Russell County,36.8998904,-82.0839256,5103000
SCH,83.0,Russell County,710.0,Swords Creek Elementary,Elem,PK,7.0,English: Reading,Gr 3,English Reading,58,,50,5,,0,Swords Creek Elementary Russell County,37.0406555,-81.9202227,5103000
SCH,139.0,Salem City,550.0,East Salem Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,80,,68,19,,10,East Salem Elementary Salem City,37.2767715,-80.0277752,5103000
SCH,139.0,Salem City,90.0,G.W. Carver Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,68,,57,10,,7,G.W. Carver Elementary Salem City,37.2854666,-80.056191,5103000
SCH,139.0,Salem City,580.0,South Salem Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,82,,69,30,,18,South Salem Elementary Salem City,37.2779015,-80.0827901,5103000
SCH,139.0,Salem City,460.0,West Salem Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,93,,66,42,,7,West Salem Elementary Salem City,37.296782,-80.074508,5103000
SCH,84.0,Scott County,750.0,Duffield-Pattonsville Primary,Elem,KG,4.0,English: Reading,Gr 3,English Reading,81,,63,19,,8,Duffield-Pattonsville Primary Scott County,,,5103000
SCH,84.0,Scott County,102.0,Fort Blackmore Primary,Elem,KG,3.0,English: Reading,Gr 3,English Reading,82,,70,29,,4,Fort Blackmore Primary Scott County,,,5103000
SCH,84.0,Scott County,670.0,Hilton Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,100,,89,32,,17,Hilton Elementary Scott County,36.6544216,-82.4637659,5103000
SCH,84.0,Scott County,220.0,Nickelsville Elementary,Elem,KG,7.0,English: Reading,Gr 3,English Reading,86,,75,18,,5,Nickelsville Elementary Scott County,36.7502463,-82.4222839,5103000
SCH,84.0,Scott County,641.0,Shoemaker Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,77,,65,8,,1,Shoemaker Elementary Scott County,36.6398256,-82.574712,5103060
SCH,84.0,Scott County,740.0,Weber City Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,89,,68,20,,9,Weber City Elementary Scott County,36.6220208,-82.5561102,5103090
SCH,84.0,Scott County,790.0,Yuma Elementary,Elem,KG,6.0,English: Reading,Gr 3,English Reading,91,,74,22,,16,Yuma Elementary Scott County,36.6174507,-82.62957,5103090
SCH,85.0,Shenandoah County,820.0,Honey Run Elementary,Elem,PK,4.0,English: Reading,Gr 3,English Reading,60,,59,19,,7,Honey Run Elementary Shenandoah County,38.7061536,-78.6666406,5103090
SCH,85.0,Shenandoah County,810.0,Sandy Hook Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,60,,58,11,,9,Sandy Hook Elementary Shenandoah County,38.9766343,-78.3658915,5103090
SCH,85.0,Shenandoah County,20.0,W.W. Robinson Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,60,,46,15,,5,W.W. Robinson Elementary Shenandoah County,38.8643032,-78.5248197,5103090
SCH,86.0,Smyth County,290.0,Atkins Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,59,,52,7,,4,Atkins Elementary Smyth County,36.8679253,-81.4191845,5103130
SCH,86.0,Smyth County,730.0,Chilhowie Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,70,,37,18,,4,Chilhowie Elementary Smyth County,36.8125184,-81.6606073,5103130
SCH,86.0,Smyth County,710.0,Marion Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,74,,69,10,,5,Marion Elementary Smyth County,36.8406292,-81.5002566,5103130
SCH,86.0,Smyth County,690.0,Oak Point Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,68,,33,23,,9,Oak Point Elementary Smyth County,36.8145491,-81.5914569,5103130
SCH,86.0,Smyth County,720.0,Rich Valley Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,91,,43,18,,7,Rich Valley Elementary Smyth County,36.9278618,-81.6268623,5103130
SCH,86.0,Smyth County,740.0,Saltville Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,82,,50,18,,0,Saltville Elementary Smyth County,36.8889363,-81.755325,5103130
SCH,86.0,Smyth County,555.0,Sugar Grove Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,82,,25,18,,0,Sugar Grove Elementary Smyth County,36.7733083,-81.4162793,5103130
SCH,87.0,Southampton County,710.0,Capron Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,67,,74,10,,5,Capron Elementary Southampton County,36.7047042,-77.1902084,5103130
SCH,87.0,Southampton County,20.0,Meherrin Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,74,,76,7,,5,Meherrin Elementary Southampton County,36.6309814,-77.1329727,5103130
SCH,87.0,Southampton County,10.0,Nottoway Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,73,,58,19,,3,Nottoway Elementary Southampton County,36.8419706,-76.9864175,5103130
SCH,87.0,Southampton County,780.0,Riverdale Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,76,,70,14,,16,Riverdale Elementary Southampton County,36.6912904,-76.9802929,5103130
SCH,88.0,Spotsylvania County,10.0,Battlefield Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,78,,63,14,,7,Battlefield Elementary Spotsylvania County,38.2636514,-77.5411951,5103130
SCH,88.0,Spotsylvania County,340.0,Berkeley Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,74,,77,19,,3,Berkeley Elementary Spotsylvania County,38.1213073,-77.6168594,5103130
SCH,88.0,Spotsylvania County,400.0,Brock Road Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,70,,70,14,,12,Brock Road Elementary Spotsylvania County,38.282396,-77.6818081,5103130
SCH,88.0,Spotsylvania County,511.0,Cedar Forest Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,51,,61,6,,2,Cedar Forest Elementary Spotsylvania County,38.2132698,-77.4619748,5103130
SCH,88.0,Spotsylvania County,40.0,Chancellor Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,81,,88,19,,8,Chancellor Elementary Spotsylvania County,38.2936514,-77.5819523,5103130
SCH,88.0,Spotsylvania County,501.0,Courthouse Road Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,68,,76,15,,13,Courthouse Road Elementary Spotsylvania County,38.2365488,-77.5469977,5103130
SCH,88.0,Spotsylvania County,22.0,Courtland Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,78,,64,22,,7,Courtland Elementary Spotsylvania County,38.2284319,-77.5538744,5103130
SCH,88.0,Spotsylvania County,507.0,Harrison Road Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,60,,48,8,,2,Harrison Road Elementary Spotsylvania County,38.2749264,-77.55211,5103130
SCH,88.0,Spotsylvania County,30.0,Lee Hill Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,70,,53,12,,11,Lee Hill Elementary Spotsylvania County,38.2270965,-77.4599788,5103130
SCH,88.0,Spotsylvania County,350.0,Livingston Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,55,19,,10,Livingston Elementary Spotsylvania County,38.1243133,-77.7384948,5103130
SCH,88.0,Spotsylvania County,508.0,Parkside Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,76,,70,13,,9,Parkside Elementary Spotsylvania County,38.1994653,-77.530951,5103130
SCH,88.0,Spotsylvania County,503.0,Riverview Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,67,,60,12,,3,Riverview Elementary Spotsylvania County,38.1552349,-77.5148489,5103130
SCH,88.0,Spotsylvania County,60.0,Salem Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,62,,57,14,,5,Salem Elementary Spotsylvania County,38.2841729,-77.5334826,5103130
SCH,88.0,Spotsylvania County,390.0,Smith Station Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,66,,67,8,,12,Smith Station Elementary Spotsylvania County,38.2524986,-77.5803527,5103130
SCH,88.0,Spotsylvania County,360.0,Spotswood Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,57,,54,6,,12,Spotswood Elementary Spotsylvania County,38.2563752,-77.4863259,5103130
SCH,88.0,Spotsylvania County,130.0,Spotsylvania Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,72,,68,16,,5,Spotsylvania Elementary Spotsylvania County,38.2030417,-77.5908599,5103130
SCH,88.0,Spotsylvania County,504.0,Wilderness Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,65,,63,10,,5,Wilderness Elementary Spotsylvania County,38.2742601,-77.626316,5103130
SCH,89.0,Stafford County,260.0,Anne E. Moncure Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,72,,43,23,,3,Anne E. Moncure Elementary Stafford County,38.4824485,-77.4149627,5103130
SCH,89.0,Stafford County,433.0,Anthony Burns Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,59,,68,6,,5,Anthony Burns Elementary Stafford County,38.4392661,-77.4159579,5103130
SCH,89.0,Stafford County,431.0,Conway Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,61,22,,10,Conway Elementary Stafford County,38.3424875,-77.4386045,5103130
SCH,89.0,Stafford County,280.0,Falmouth Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,65,,45,16,,4,Falmouth Elementary Stafford County,38.3399876,-77.4546901,5103130
SCH,89.0,Stafford County,230.0,Ferry Farm Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,81,,67,29,,10,Ferry Farm Elementary Stafford County,38.2939667,-77.4324515,5103130
SCH,89.0,Stafford County,41.0,Garrisonville Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,64,,49,13,,3,Garrisonville Elementary Stafford County,38.4741174,-77.4807986,5103130
SCH,89.0,Stafford County,270.0,Grafton Village Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,75,,62,17,,9,Grafton Village Elementary Stafford County,38.3304428,-77.4193165,5103130
SCH,89.0,Stafford County,320.0,Hampton Oaks Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,59,,54,14,,7,Hampton Oaks Elementary Stafford County,38.457576,-77.4197351,5103130
SCH,89.0,Stafford County,250.0,Hartwood Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,74,,63,11,,11,Hartwood Elementary Stafford County,38.4018819,-77.5633312,5103130
SCH,89.0,Stafford County,427.0,Kate Waller Barrett Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,72,,55,15,,8,Kate Waller Barrett Elementary Stafford County,38.483752,-77.4353256,5103130
SCH,89.0,Stafford County,429.0,Margaret Brent Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,92,,71,24,,20,Margaret Brent Elementary Stafford County,38.4597488,-77.4944845,5103130
SCH,89.0,Stafford County,300.0,Park Ridge Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,60,,66,9,,7,Park Ridge Elementary Stafford County,38.4650521,-77.4493114,5103130
SCH,89.0,Stafford County,60.0,Rockhill Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,80,,78,20,,16,Rockhill Elementary Stafford County,38.4767025,-77.4785169,5103130
SCH,89.0,Stafford County,425.0,Rocky Run Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,66,,57,14,,5,Rocky Run Elementary Stafford County,38.3614745,-77.5353759,5103130
SCH,89.0,Stafford County,111.0,Stafford Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,70,,59,13,,7,Stafford Elementary Stafford County,38.4221647,-77.4039668,5103130
SCH,89.0,Stafford County,50.0,Widewater Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,58,,50,11,,6,Widewater Elementary Stafford County,38.4823591,-77.3705315,5103130
SCH,89.0,Stafford County,423.0,Winding Creek Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,72,,61,16,,10,Winding Creek Elementary Stafford County,38.4415537,-77.4534351,5103130
SCH,126.0,Staunton City,40.0,Arthur R. Ware Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,77,,57,25,,7,Arthur R. Ware Elementary Staunton City,38.1613027,-79.0984842,5103130
SCH,126.0,Staunton City,70.0,Bessie Weller Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,67,,62,7,,8,Bessie Weller Elementary Staunton City,38.1383674,-79.0726985,5103130
SCH,126.0,Staunton City,90.0,Thomas C. McSwain Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,81,,74,19,,19,Thomas C. McSwain Elementary Staunton City,38.163702,-79.0570905,5103130
SCH,127.0,Suffolk City,50.0,Booker T. Washington Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,41,,40,5,,2,Booker T. Washington Elementary Suffolk City,36.721799,-76.5716766,5103130
SCH,127.0,Suffolk City,440.0,Creekside Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,76,,66,17,,5,Creekside Elementary Suffolk City,36.851054,-76.4633,5103130
